restaurant_lat,restaurant_lon,customer_lat,customer_lon,distance_km,order_hour,day_of_week,weather,traffic_level,prep_time_min,rider_availability,order_size,historical_avg_delivery_min,delivery_time_min
17.497127,78.451625,17.440032,78.394116,8.804,23,3,Rainy,Low,6.3,Medium,Small,37.6,33.5
17.455722,78.518404,17.423426,78.49458,4.391,14,6,Clear,Low,11.5,Medium,Small,31.4,27.8
17.313037,78.375352,17.284392,78.396518,3.898,21,5,Clear,High,19.3,Medium,Medium,26.6,44.2
17.364528,78.490124,17.318624,78.451097,6.574,21,1,Clear,Low,29.0,Low,Large,34.7,52.2
17.479312,78.432524,17.423388,78.412397,6.575,10,0,Cloudy,Medium,15.4,Medium,Medium,48.1,39.9
17.453671,78.357045,17.436024,78.300818,6.279,10,3,Rainy,Low,13.5,Low,Medium,50.0,41.6
17.448447,78.457194,17.41464,78.410685,6.203,20,5,Rainy,High,16.0,Low,Medium,45.3,63.3
17.433585,78.400402,17.389529,78.367513,6.015,9,5,Clear,Medium,10.7,Low,Medium,30.9,38.9
17.383053,78.471051,17.34193,78.426192,6.601,5,5,Cloudy,Medium,10.6,Medium,Medium,36.6,35.6
17.380648,78.419865,17.4198,78.416512,4.368,13,5,Clear,Low,15.7,Medium,Medium,29.2,26.8
17.461786,78.48329,17.413175,78.438524,7.195,14,3,Stormy,High,13.5,High,Medium,26.2,65.5
17.358756,78.533701,17.385739,78.510323,3.893,19,5,Clear,Medium,19.7,Medium,Large,30.1,43.6
17.436966,78.398909,17.383441,78.425737,6.597,3,5,Clear,Low,14.9,Medium,Medium,39.0,36.6
17.445242,78.537968,17.390118,78.55643,6.435,11,0,Stormy,Low,14.4,Medium,Medium,37.0,46.7
17.468911,78.390862,17.46198,78.376822,1.677,13,0,Clear,Medium,5.7,Medium,Small,34.6,17.9
17.363977,78.364139,17.349799,78.41587,5.712,23,1,Clear,Low,6.8,Medium,Small,36.3,26.7
17.448378,78.38854,17.453868,78.423007,3.707,5,6,Stormy,Medium,6.2,Medium,Small,37.1,35.1
17.321298,78.512983,17.345615,78.525845,3.029,14,6,Clear,Low,13.5,Low,Medium,52.9,39.3
17.327612,78.485511,17.30479,78.477925,2.662,14,0,Clear,Medium,11.9,Medium,Small,39.3,31.2
17.383467,78.544167,17.346796,78.491371,6.93,22,6,Cloudy,High,7.1,Medium,Small,36.0,46.0
17.311045,78.491965,17.349699,78.481508,4.439,10,0,Clear,Low,11.6,Low,Small,25.6,24.2
17.48954,78.432526,17.449376,78.437958,4.503,4,5,Rainy,Low,22.7,Medium,Large,53.8,51.9
17.480379,78.528486,17.516193,78.587408,7.41,13,3,Rainy,High,5.4,High,Small,29.5,43.3
17.309787,78.541626,17.320244,78.595818,5.869,20,4,Cloudy,Medium,16.6,Low,Medium,29.6,55.9
17.467662,78.508331,17.442387,78.461796,5.68,3,5,Clear,High,27.6,Medium,Large,51.2,61.6
17.401775,78.461328,17.379486,78.51884,6.587,17,6,Clear,Low,9.9,High,Small,37.6,27.4
17.440393,78.515153,17.424868,78.545707,3.672,12,4,Rainy,High,6.0,High,Small,33.7,34.3
17.477386,78.385809,17.488316,78.407641,2.615,19,3,Clear,High,17.9,Medium,Medium,33.7,38.1
17.415395,78.53007,17.47295,78.578497,8.207,7,3,Clear,Low,11.1,Medium,Medium,33.1,35.7
17.323265,78.549912,17.301458,78.528918,3.293,20,6,Clear,Medium,28.9,Medium,Large,33.9,48.6
17.300516,78.483028,17.35354,78.470944,6.034,3,5,Rainy,Medium,14.8,Medium,Medium,33.9,48.7
17.399384,78.389178,17.364002,78.433691,6.148,12,4,Rainy,High,10.3,High,Small,40.1,53.6
17.489846,78.378887,17.443401,78.331366,7.216,12,4,Clear,Medium,9.0,Medium,Small,33.5,34.9
17.414524,78.541883,17.418378,78.566982,2.697,6,2,Clear,Medium,14.3,Medium,Medium,33.5,26.1
17.374588,78.524271,17.431766,78.561449,7.482,3,5,Rainy,High,11.7,High,Small,33.3,51.4
17.306184,78.499736,17.304368,78.545943,4.91,22,5,Clear,Medium,6.0,Low,Small,35.7,33.6
17.482996,78.539824,17.518986,78.506125,5.365,10,0,Clear,Low,24.9,Low,Large,45.5,48.5
17.365431,78.450681,17.362137,78.47219,2.312,22,5,Clear,Medium,13.5,Low,Medium,53.1,36.4
17.440955,78.527549,17.482956,78.477835,7.044,7,6,Clear,High,6.6,Medium,Small,52.6,46.5
17.438847,78.382564,17.476376,78.42588,6.207,15,5,Clear,Medium,18.7,Medium,Medium,41.4,47.9
17.350777,78.386562,17.37312,78.384378,2.495,13,6,Rainy,Low,22.0,Medium,Large,33.9,45.9
17.312756,78.452469,17.326605,78.467368,2.208,9,5,Clear,High,10.0,High,Medium,41.6,20.5
17.377,78.416502,17.379177,78.458667,4.481,11,6,Clear,Medium,13.5,Medium,Medium,38.4,38.0
17.363426,78.436504,17.418237,78.437227,6.095,6,4,Cloudy,Medium,16.8,Medium,Medium,46.0,35.0
17.440051,78.509639,17.446937,78.510678,0.774,3,2,Rainy,Medium,19.8,High,Medium,37.3,30.5
17.463956,78.360681,17.444413,78.35644,2.219,16,3,Cloudy,Medium,28.0,High,Large,43.8,34.4
17.344489,78.494169,17.390355,78.506252,5.259,6,6,Clear,High,5.5,Medium,Small,45.4,40.5
17.405646,78.367646,17.42485,78.393725,3.495,12,4,Clear,Medium,11.6,High,Medium,49.1,26.0
17.308122,78.5195,17.315102,78.55612,3.964,13,0,Cloudy,Medium,19.4,Medium,Medium,44.9,48.0
17.342851,78.39038,17.364712,78.333956,6.463,23,2,Cloudy,Low,22.5,Low,Large,49.8,41.8
17.452352,78.496988,17.434217,78.478757,2.794,20,0,Clear,Medium,13.5,High,Medium,46.3,34.7
17.45868,78.468376,17.449182,78.460279,1.361,4,6,Cloudy,High,5.7,High,Small,50.0,18.8
17.455281,78.427124,17.418752,78.378968,6.527,1,2,Rainy,High,11.2,Medium,Medium,37.5,50.0
17.328478,78.403507,17.37108,78.433702,5.719,23,0,Clear,High,18.4,High,Medium,48.4,49.7
17.410207,78.361492,17.430078,78.364237,2.229,2,6,Rainy,Low,14.8,Medium,Medium,52.3,28.9
17.384542,78.420676,17.423453,78.360902,7.678,17,5,Cloudy,Medium,6.0,Low,Small,27.3,42.7
17.498297,78.390106,17.476384,78.40587,2.955,19,6,Clear,Medium,18.0,Medium,Medium,42.8,36.4
17.430814,78.377183,17.490266,78.357865,6.921,20,2,Cloudy,Low,11.8,Medium,Medium,27.7,32.6
17.48704,78.4977,17.469906,78.524922,3.459,8,3,Rainy,Medium,9.6,Low,Small,41.2,38.7
17.32907,78.392503,17.311516,78.354066,4.523,8,3,Rainy,Medium,13.0,Medium,Medium,27.6,34.3
17.390175,78.394632,17.445451,78.334777,8.838,6,5,Cloudy,Low,22.9,Medium,Large,44.6,51.5
17.454322,78.418096,17.472929,78.368515,5.651,4,5,Cloudy,Low,10.9,Medium,Small,35.3,29.1
17.373572,78.442531,17.425585,78.435379,5.833,5,3,Cloudy,Medium,17.6,Low,Medium,28.7,44.6
17.426502,78.452743,17.441279,78.482504,3.559,4,3,Clear,Low,18.4,High,Medium,47.6,34.2
17.40234,78.482909,17.371917,78.495379,3.632,23,0,Clear,Medium,8.8,High,Small,35.6,23.8
17.498386,78.467704,17.485274,78.4095,6.343,11,1,Stormy,High,5.8,High,Small,37.6,47.3
17.334775,78.446337,17.377844,78.45733,4.929,12,4,Clear,Medium,12.1,Medium,Medium,36.8,39.7
17.48707,78.428788,17.485805,78.426649,0.267,15,3,Cloudy,Medium,18.2,High,Large,37.1,20.6
17.380314,78.403157,17.405392,78.438743,4.694,3,1,Clear,Medium,12.4,High,Medium,35.8,30.4
17.393599,78.491989,17.353582,78.462788,5.422,23,0,Rainy,Low,25.2,Medium,Large,53.2,48.9
17.40572,78.4135,17.393693,78.439772,3.092,9,4,Cloudy,High,19.4,Medium,Large,44.1,40.4
17.353073,78.519916,17.393808,78.535729,4.83,12,6,Clear,Medium,11.9,Medium,Medium,33.5,38.4
17.492731,78.467232,17.545653,78.481991,6.089,6,1,Clear,Medium,6.3,Medium,Small,48.6,31.9
17.482297,78.476789,17.461214,78.465456,2.635,7,3,Clear,Low,8.6,Low,Small,26.1,19.9
17.494581,78.451758,17.45529,78.3933,7.585,4,1,Cloudy,Medium,14.7,High,Medium,35.7,39.1
17.499384,78.535711,17.442194,78.498228,7.5,12,5,Cloudy,Medium,12.1,Medium,Medium,35.8,39.6
17.43396,78.434319,17.389246,78.475629,6.628,23,4,Rainy,Medium,6.9,Low,Small,37.2,36.0
17.390337,78.435394,17.430617,78.449415,4.72,0,2,Clear,Low,13.1,High,Medium,41.1,23.8
17.470147,78.528603,17.464829,78.53798,1.157,10,3,Rainy,Medium,7.6,High,Small,30.0,15.0
17.304761,78.470981,17.279756,78.474064,2.8,9,3,Clear,High,10.6,Medium,Medium,49.7,34.4
17.466881,78.43983,17.49996,78.389062,6.521,16,5,Rainy,Low,19.9,High,Medium,43.4,40.9
17.399457,78.40243,17.434671,78.384151,4.37,17,3,Clear,Medium,11.9,High,Medium,53.0,31.7
17.434644,78.399009,17.418103,78.413307,2.384,21,4,Rainy,Medium,16.6,Low,Medium,44.2,40.1
17.374809,78.510287,17.422973,78.465353,7.17,6,3,Clear,Low,26.8,High,Large,32.5,47.9
17.373725,78.405893,17.369298,78.456413,5.384,4,2,Cloudy,High,5.3,Low,Small,29.4,34.6
17.306343,78.351148,17.277691,78.299865,6.308,11,4,Cloudy,Low,14.2,High,Medium,38.3,33.5
17.384758,78.353892,17.432729,78.375466,5.805,3,5,Cloudy,Low,5.3,Medium,Small,30.0,22.0
17.381671,78.545681,17.340025,78.52183,5.277,11,6,Stormy,Medium,10.5,Medium,Medium,53.9,46.6
17.344958,78.461968,17.404471,78.505609,8.077,6,0,Cloudy,Medium,11.6,High,Small,51.9,39.4
17.349465,78.447805,17.363055,78.487025,4.428,7,6,Clear,Low,21.1,Low,Large,28.5,45.0
17.416828,78.533575,17.46667,78.513561,5.935,17,5,Cloudy,Low,7.9,High,Small,52.7,26.3
17.363554,78.420337,17.325015,78.415791,4.313,3,1,Clear,Low,8.7,Low,Small,44.5,22.7
17.46605,78.509,17.452744,78.564093,6.028,9,2,Clear,Low,13.5,Low,Medium,30.6,34.2
17.322277,78.494362,17.367067,78.50731,5.167,16,4,Clear,Medium,6.8,Low,Small,43.2,31.1
17.415529,78.445419,17.455981,78.38614,7.732,11,2,Cloudy,Medium,19.5,High,Medium,31.7,46.4
17.332009,78.504926,17.376631,78.538195,6.09,20,2,Stormy,Medium,29.1,Medium,Large,27.9,61.8
17.405648,78.543156,17.379303,78.526513,3.421,0,3,Clear,Medium,18.5,Medium,Medium,32.2,37.3
17.410509,78.390121,17.424623,78.363222,3.257,9,4,Rainy,Low,22.6,High,Large,35.8,36.6
17.42846,78.353502,17.415211,78.393359,4.478,0,6,Rainy,Medium,10.1,Medium,Small,49.7,35.1
17.385485,78.514291,17.363978,78.570394,6.416,1,5,Cloudy,Low,11.8,High,Medium,30.8,30.0
17.401895,78.430717,17.40431,78.378162,5.583,9,1,Cloudy,Medium,25.7,Low,Large,52.4,48.9
17.336191,78.45888,17.361997,78.445723,3.191,6,1,Rainy,Medium,10.6,Low,Small,26.5,27.0
17.392603,78.394492,17.394825,78.368058,2.816,3,6,Clear,Medium,13.6,High,Medium,32.5,28.3
17.374606,78.518358,17.342266,78.566088,6.212,23,6,Stormy,Medium,27.2,High,Large,52.6,63.8
17.433226,78.494241,17.470125,78.538365,6.224,18,4,Clear,High,14.9,High,Medium,45.1,47.5
17.386964,78.540673,17.444299,78.588807,8.169,10,4,Clear,Low,8.8,Medium,Small,48.7,34.3
17.455868,78.44505,17.439414,78.39017,6.102,22,1,Rainy,Medium,11.9,High,Small,51.3,30.4
17.385198,78.545313,17.427109,78.491326,7.384,2,4,Clear,Medium,29.5,Medium,Large,29.7,50.2
17.347154,78.452171,17.390818,78.458339,4.899,22,4,Clear,Low,14.7,Medium,Medium,52.2,34.2
17.354738,78.474284,17.326,78.434313,5.311,21,2,Clear,Medium,10.4,High,Medium,50.4,36.2
17.309057,78.484825,17.333694,78.438345,5.644,11,5,Clear,High,9.3,Medium,Small,45.6,43.5
17.407984,78.447954,17.460594,78.419197,6.598,17,2,Clear,Medium,14.5,High,Medium,54.8,43.7
17.466176,78.462556,17.494959,78.487684,4.165,6,3,Clear,Low,19.9,Medium,Medium,53.9,31.1
17.453822,78.394661,17.397425,78.41526,6.641,23,0,Clear,Medium,14.7,High,Medium,35.1,36.7
17.387558,78.422473,17.4001,78.456696,3.89,11,0,Cloudy,Medium,9.3,Medium,Small,50.2,32.6
17.339224,78.490399,17.372638,78.437929,6.694,5,4,Clear,Low,19.8,Medium,Medium,29.6,35.6
17.472697,78.357798,17.486873,78.389767,3.739,2,5,Rainy,Medium,19.5,Medium,Large,36.8,48.3
17.311356,78.490083,17.254805,78.488957,6.289,16,3,Rainy,Low,8.5,Medium,Small,47.6,32.4
17.379845,78.410755,17.334265,78.388315,5.6,22,5,Rainy,Medium,19.7,Medium,Medium,43.3,40.8
17.471323,78.404367,17.507518,78.417601,4.262,16,5,Clear,Medium,7.5,High,Small,40.3,25.3
17.378635,78.488698,17.377202,78.524641,3.818,16,5,Cloudy,Low,17.3,Medium,Medium,28.6,35.3
17.323575,78.392989,17.378532,78.345454,7.924,18,5,Clear,Medium,13.7,Low,Medium,38.3,49.5
17.35319,78.542337,17.342988,78.579212,4.075,6,5,Stormy,High,16.5,Medium,Medium,25.8,51.6
17.420006,78.548136,17.458611,78.556469,4.383,8,5,Clear,Medium,23.2,High,Large,37.2,43.8
17.330407,78.44162,17.274666,78.456027,6.384,18,2,Clear,High,13.3,High,Medium,34.1,42.3
17.430987,78.430284,17.471909,78.475758,6.631,15,2,Clear,Medium,11.7,High,Small,47.1,34.4
17.387632,78.365807,17.430719,78.391006,5.487,5,3,Stormy,Low,22.7,High,Large,52.0,45.6
17.366878,78.505644,17.350327,78.515667,2.126,1,3,Clear,High,6.8,Low,Small,53.3,26.4
17.348185,78.382545,17.325319,78.362868,3.29,18,4,Clear,Medium,17.0,Medium,Medium,41.2,41.0
17.464666,78.53661,17.513855,78.537847,5.471,20,3,Clear,Low,7.0,Medium,Small,46.6,37.9
17.379335,78.548119,17.412659,78.588507,5.665,9,1,Rainy,Medium,27.2,Medium,Large,34.6,55.1
17.447696,78.374482,17.45945,78.433955,6.443,19,2,Cloudy,Medium,21.7,High,Large,39.4,49.3
17.388071,78.486601,17.380432,78.517339,3.371,20,4,Stormy,Low,10.5,High,Medium,44.4,31.8
17.318373,78.443198,17.367824,78.478018,6.625,16,0,Stormy,High,7.9,High,Small,26.8,47.6
17.388101,78.458229,17.417768,78.482159,4.163,23,0,Rainy,Low,6.0,Low,Small,28.5,26.3
17.401538,78.385915,17.391558,78.417949,3.576,23,6,Clear,Low,8.1,Low,Small,37.1,20.8
17.391568,78.494704,17.391175,78.463886,3.27,7,5,Stormy,Medium,8.9,Low,Small,41.3,42.3
17.463248,78.383323,17.41506,78.374183,5.445,21,4,Cloudy,High,12.2,Medium,Medium,28.6,41.1
17.48217,78.52706,17.51946,78.53378,4.207,13,0,Cloudy,High,8.6,High,Small,34.2,39.2
17.457356,78.440795,17.49836,78.446731,4.603,9,1,Cloudy,Low,12.8,Medium,Medium,43.1,26.8
17.416556,78.476974,17.399233,78.488646,2.29,5,5,Rainy,Low,16.3,Medium,Medium,37.0,34.7
17.40829,78.534358,17.385448,78.591182,6.543,16,5,Stormy,Medium,17.3,High,Medium,54.6,53.8
17.428923,78.497588,17.399191,78.54022,5.603,19,1,Stormy,Low,10.6,Medium,Medium,29.6,40.5
17.357566,78.45817,17.318381,78.49751,6.035,4,0,Cloudy,Low,5.6,High,Small,36.6,25.5
17.462369,78.430536,17.516104,78.47018,7.306,11,6,Clear,Low,19.4,Medium,Medium,35.5,47.5
17.47137,78.442427,17.502454,78.477627,5.088,21,5,Stormy,High,11.6,Medium,Medium,34.9,54.1
17.353443,78.418335,17.345452,78.439839,2.449,23,4,Clear,Medium,19.1,High,Medium,50.0,29.0
17.480564,78.539237,17.433784,78.510022,6.055,10,6,Cloudy,Medium,10.1,High,Medium,29.9,29.6
17.469747,78.400572,17.426479,78.443264,6.607,21,3,Clear,Medium,5.4,Low,Small,39.5,47.2
17.384897,78.431869,17.410072,78.405437,3.963,20,0,Clear,High,6.4,Low,Small,34.1,35.9
17.4818,78.505645,17.44617,78.532631,4.888,6,0,Cloudy,High,19.4,Medium,Medium,31.3,45.5
17.324088,78.422868,17.305833,78.376186,5.355,10,6,Rainy,Medium,10.2,Medium,Small,28.3,31.7
17.305597,78.527322,17.360438,78.532996,6.128,2,4,Stormy,High,5.1,High,Small,39.5,43.6
17.369573,78.398615,17.379317,78.376871,2.549,0,5,Stormy,High,19.8,Low,Medium,47.6,63.3
17.413087,78.356269,17.450089,78.380804,4.869,14,2,Cloudy,Medium,12.3,High,Medium,28.3,29.6
17.370289,78.47575,17.322754,78.518385,6.958,0,0,Clear,Medium,11.6,Medium,Small,26.8,32.5
17.488414,78.451651,17.46806,78.393514,6.568,7,5,Cloudy,High,17.0,Medium,Medium,45.0,52.3
17.350942,78.536612,17.398415,78.49033,7.21,4,5,Clear,Low,24.1,Medium,Large,25.0,41.1
17.356243,78.434626,17.393498,78.485688,6.821,6,5,Cloudy,Medium,19.5,High,Large,34.1,44.8
17.426966,78.377118,17.45378,78.345831,4.462,5,3,Stormy,Low,10.3,Medium,Medium,25.7,39.5
17.300773,78.415949,17.311261,78.443644,3.163,13,4,Cloudy,Low,19.2,Low,Large,50.8,49.4
17.445511,78.428642,17.417784,78.466148,5.034,18,2,Clear,Low,18.2,Medium,Large,29.2,32.9
17.375494,78.466626,17.385752,78.495492,3.269,12,1,Cloudy,Medium,6.3,Medium,Small,36.1,28.0
17.49555,78.4049,17.441641,78.348753,8.45,18,0,Clear,High,6.3,High,Small,40.2,50.6
17.438284,78.460063,17.402559,78.488314,4.976,12,1,Clear,Low,8.5,Medium,Small,50.5,24.4
17.310443,78.531609,17.312635,78.586998,5.885,16,3,Rainy,High,7.4,Medium,Small,27.3,43.1
17.318526,78.434746,17.258763,78.419001,6.852,7,3,Clear,High,14.9,High,Medium,45.0,51.3
17.317634,78.480314,17.285501,78.505545,4.466,7,3,Cloudy,Medium,18.0,Medium,Medium,47.3,44.0
17.490524,78.39578,17.448794,78.368956,5.443,3,3,Rainy,High,9.7,Low,Small,54.5,41.5
17.43681,78.510265,17.418272,78.56996,6.66,12,1,Clear,Medium,10.9,High,Medium,30.5,40.2
17.385521,78.403934,17.428524,78.368935,6.054,4,4,Cloudy,Medium,10.8,Medium,Small,46.3,41.3
17.340097,78.465961,17.393787,78.442628,6.463,15,3,Cloudy,Low,6.3,High,Small,53.3,23.2
17.474728,78.410049,17.434535,78.370198,6.152,17,3,Cloudy,Medium,10.1,Medium,Small,45.2,36.5
17.340311,78.36348,17.30804,78.418102,6.819,21,4,Stormy,Low,9.4,Medium,Small,27.4,43.8
17.441336,78.413933,17.482961,78.422504,4.717,11,3,Rainy,Medium,17.7,Low,Medium,31.8,55.5
17.452665,78.392406,17.413386,78.362044,5.427,23,3,Clear,Low,10.8,High,Small,41.4,21.6
17.358931,78.528535,17.387889,78.484675,5.66,11,3,Cloudy,Medium,20.0,Low,Large,30.2,49.8
17.400983,78.403232,17.35124,78.448209,7.306,17,2,Clear,Low,27.2,Medium,Large,47.2,54.0
17.344598,78.544885,17.362394,78.492404,5.911,23,3,Clear,High,5.1,Medium,Small,37.1,37.3
17.375786,78.448469,17.34767,78.465661,3.62,12,4,Clear,Medium,20.0,Medium,Large,53.8,39.9
17.493027,78.394213,17.522974,78.407428,3.613,22,6,Clear,Medium,16.3,Low,Medium,44.9,46.3
17.438628,78.428269,17.440952,78.460884,3.47,13,0,Cloudy,Medium,13.3,Medium,Medium,44.3,33.1
17.469323,78.386686,17.43079,78.408508,4.87,1,1,Cloudy,High,11.3,Medium,Small,50.4,36.6
17.40812,78.516737,17.396387,78.557114,4.478,11,0,Clear,High,10.5,Medium,Medium,38.7,42.1
17.347808,78.373994,17.34953,78.318558,5.887,19,0,Rainy,Medium,20.9,Medium,Large,39.3,53.8
17.442576,78.524706,17.502093,78.516341,6.677,15,5,Rainy,Medium,6.3,High,Small,39.5,38.9
17.400114,78.359183,17.397757,78.308899,5.342,5,1,Rainy,Medium,23.6,High,Large,50.4,49.8
17.33537,78.409922,17.293519,78.398548,4.808,6,2,Clear,High,11.0,High,Medium,33.3,35.4
17.382486,78.377977,17.389113,78.385276,1.069,17,2,Clear,Low,9.3,High,Small,52.5,16.8
17.426968,78.487053,17.393394,78.498306,3.92,19,6,Clear,Medium,14.9,High,Medium,32.4,34.0
17.447066,78.452464,17.492614,78.503437,7.408,4,4,Clear,Low,9.0,High,Small,41.7,29.5
17.348644,78.537868,17.388732,78.588475,6.98,10,0,Stormy,High,19.6,Medium,Medium,35.2,69.8
17.475199,78.423236,17.430637,78.400411,5.515,3,5,Cloudy,High,11.2,Low,Small,48.7,51.4
17.37591,78.35815,17.386515,78.382038,2.796,7,6,Cloudy,High,16.4,High,Medium,54.6,38.9
17.354227,78.502332,17.377808,78.527857,3.77,22,4,Cloudy,Low,11.0,Medium,Small,40.7,28.6
17.339024,78.4659,17.309224,78.520758,6.7,0,3,Cloudy,Low,27.4,High,Large,40.4,44.3
17.460834,78.515487,17.475999,78.465559,5.558,13,6,Stormy,Medium,7.5,High,Small,40.7,50.3
17.370833,78.435228,17.366356,78.449286,1.573,10,0,Clear,Low,12.4,Medium,Medium,37.6,24.0
17.39668,78.497636,17.394529,78.486508,1.205,8,0,Rainy,Low,10.3,High,Small,46.6,20.7
17.344564,78.384213,17.350719,78.365893,2.061,21,5,Cloudy,Low,19.8,Low,Medium,48.0,40.1
17.437218,78.549905,17.445635,78.564005,1.764,21,1,Clear,Low,10.4,Medium,Small,43.8,24.1
17.456207,78.384729,17.481382,78.358274,3.964,0,0,Cloudy,Low,19.6,Medium,Medium,26.9,28.2
17.367885,78.51596,17.362176,78.460264,5.945,6,0,Cloudy,Medium,5.3,High,Small,33.2,27.8
17.489016,78.392488,17.515732,78.425823,4.618,5,3,Clear,Medium,29.4,High,Large,41.7,47.4
17.306122,78.506502,17.304434,78.456917,5.267,1,4,Clear,Low,19.2,Medium,Medium,28.0,33.1
17.326589,78.52225,17.346127,78.501634,3.084,12,3,Cloudy,Medium,23.5,Medium,Large,43.2,48.2
17.417757,78.525328,17.389331,78.536719,3.384,9,2,Rainy,Medium,10.6,Medium,Small,28.8,32.3
17.440281,78.445144,17.445286,78.459992,1.671,9,1,Cloudy,Low,5.8,High,Small,52.1,17.2
17.350137,78.435763,17.346296,78.455714,2.16,16,2,Clear,Medium,15.5,High,Medium,54.4,31.3
17.410814,78.516758,17.387078,78.576099,6.827,23,6,Cloudy,High,13.6,Medium,Medium,33.3,55.6
17.363677,78.465898,17.311155,78.454064,5.974,15,2,Stormy,Medium,18.3,Low,Large,41.8,52.9
17.410818,78.474255,17.412041,78.430755,4.617,14,2,Stormy,High,8.5,Low,Small,45.8,57.8
17.431866,78.397213,17.373036,78.353767,8.003,11,6,Clear,Low,19.3,High,Medium,37.5,44.9
17.494562,78.439231,17.481341,78.440461,1.476,9,0,Clear,Low,18.9,High,Medium,35.8,27.1
17.391139,78.42389,17.375618,78.409939,2.274,12,0,Cloudy,High,25.2,Low,Large,49.6,55.4
17.429643,78.483064,17.445694,78.532644,5.554,6,6,Clear,Medium,29.9,High,Large,42.9,49.3
17.415608,78.389297,17.474099,78.390608,6.505,12,2,Rainy,High,11.6,Medium,Small,29.1,40.9
17.363511,78.43115,17.406471,78.425385,4.816,9,1,Clear,Medium,7.6,Medium,Small,53.0,23.8
17.350613,78.519746,17.407623,78.563229,7.841,8,3,Clear,High,19.0,Medium,Medium,45.3,58.3
17.497574,78.459289,17.551687,78.494822,7.099,20,0,Rainy,Low,12.3,Medium,Medium,53.1,43.7
17.34137,78.529209,17.290264,78.554874,6.302,1,2,Clear,Low,25.6,Medium,Large,32.2,41.7
17.458055,78.396505,17.431889,78.399788,2.93,19,0,Clear,Low,8.7,High,Small,37.5,21.8
17.329317,78.437981,17.304956,78.406141,4.331,3,4,Rainy,Medium,19.9,High,Medium,37.8,37.6
17.46087,78.450083,17.409393,78.45818,5.788,9,5,Clear,Medium,21.8,Low,Large,28.2,56.2
17.337146,78.430113,17.378744,78.384005,6.734,17,4,Cloudy,High,11.1,Medium,Small,30.7,45.6
17.493431,78.486899,17.540871,78.491316,5.296,21,1,Clear,Low,10.6,Medium,Small,50.8,33.8
17.437198,78.379744,17.449794,78.421917,4.688,19,5,Clear,Low,9.8,Medium,Small,31.4,32.8
17.318024,78.45388,17.364943,78.455682,5.221,17,4,Clear,Low,11.3,Low,Small,28.0,26.6
17.438635,78.377754,17.46436,78.325972,6.193,9,5,Clear,High,7.1,Medium,Small,49.9,40.6
17.420724,78.475839,17.413591,78.419598,6.02,8,6,Cloudy,Medium,17.1,High,Medium,52.6,42.5
17.367509,78.51605,17.325493,78.559308,6.55,7,2,Stormy,Low,10.6,Low,Medium,51.5,50.6
17.352147,78.353999,17.407167,78.320913,7.054,20,6,Rainy,Medium,7.3,Medium,Small,44.5,42.5
17.443752,78.441387,17.466826,78.444471,2.586,14,6,Rainy,Medium,15.5,Medium,Medium,39.4,45.2
17.448272,78.448541,17.430774,78.481755,4.025,1,4,Cloudy,High,13.1,Low,Medium,34.3,40.5
17.365441,78.494051,17.320873,78.464436,5.869,0,4,Rainy,Low,14.3,High,Medium,35.1,38.0
17.475245,78.364944,17.511122,78.393438,5.005,2,3,Cloudy,Low,11.0,Medium,Small,29.8,23.0
17.353765,78.431204,17.390007,78.380239,6.745,13,6,Stormy,Low,6.8,Medium,Small,52.4,41.5
17.313973,78.507096,17.319134,78.53693,3.219,23,0,Cloudy,High,6.7,Medium,Small,45.7,27.7
17.419974,78.456429,17.479968,78.404108,8.678,11,3,Cloudy,High,7.5,Low,Small,40.4,60.0
17.321414,78.499969,17.307785,78.473226,3.218,5,0,Clear,Low,26.6,High,Large,31.5,33.8
17.355333,78.422802,17.408381,78.393606,6.663,10,0,Rainy,Medium,9.6,Low,Small,31.3,36.7
17.401437,78.534018,17.417069,78.580987,5.278,16,6,Clear,Medium,9.8,High,Small,40.9,32.7
17.357272,78.365469,17.385643,78.369607,3.185,0,4,Rainy,Low,9.8,Low,Small,39.8,29.8
17.342999,78.368233,17.393049,78.409402,7.075,15,3,Rainy,Low,25.7,High,Large,51.5,48.2
17.440637,78.455697,17.480375,78.465571,4.541,22,6,Clear,Low,19.6,Medium,Medium,53.9,34.6
17.4094,78.444165,17.38404,78.480993,4.819,22,0,Clear,Medium,12.1,Medium,Medium,42.7,32.2
17.467952,78.477694,17.51202,78.483855,4.944,4,6,Stormy,High,15.2,High,Medium,48.9,50.3
17.416248,78.395811,17.421013,78.389801,0.829,23,3,Clear,Low,12.1,High,Medium,42.1,18.4
17.396689,78.395206,17.342069,78.414163,6.398,2,1,Rainy,Low,29.1,Low,Large,31.9,59.4
17.352251,78.499822,17.373109,78.474196,3.574,11,2,Clear,Medium,10.7,High,Small,32.7,30.9
17.458413,78.408353,17.458377,78.458601,5.33,9,3,Cloudy,Medium,18.1,Low,Medium,45.6,50.3
17.339374,78.495458,17.343769,78.544435,5.221,16,5,Stormy,Low,16.4,Medium,Medium,26.1,41.6
17.348446,78.478141,17.337829,78.426869,5.569,18,6,Cloudy,Low,14.1,High,Medium,45.8,38.3
17.468318,78.366665,17.416008,78.41668,7.873,14,0,Cloudy,Low,18.4,Medium,Large,45.5,48.7
